Step size 1,Step size 2,Accuracy,Sensitivity,Specificity,F_score,Weights
0.01,0.32,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.50166667 -1.48666667  3.98833333]
0.01,0.33,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.56166667 -1.54666667  4.10833333]
0.01,0.34,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.62166667 -1.60666667  4.22833333]
0.01,0.35,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.68166667 -1.66666667  4.34833333]
0.01,0.36,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.74166667 -1.72666667  4.46833333]
0.01,0.37,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.80166667 -1.78666667  4.58833333]
0.01,0.38,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.86166667 -1.84666667  4.70833333]
0.01,0.39,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.92166667 -1.90666667  4.82833333]
0.01,0.4,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.98166667 -1.96666667  4.94833333]
0.01,0.41,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.04166667 -2.02666667  5.06833333]
0.01,0.42,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.10166667 -2.08666667  5.18833333]
0.01,0.43,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.16166667 -2.14666667  5.30833333]
0.01,0.44,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.22166667 -2.20666667  5.42833333]
0.01,0.45,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.28166667 -2.26666667  5.54833333]
0.01,0.46,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.34166667 -2.32666667  5.66833333]
0.01,0.47,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.40166667 -2.38666667  5.78833333]
0.01,0.48,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.46166667 -2.44666667  5.90833333]
0.01,0.49,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.52166667 -2.50666667  6.02833333]
0.01,0.5,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.58166667 -2.56666667  6.14833333]
0.01,0.51,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.64166667 -2.62666667  6.26833333]
0.01,0.52,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.70166667 -2.68666667  6.38833333]
0.01,0.53,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.76166667 -2.74666667  6.50833333]
0.01,0.54,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.82166667 -2.80666667  6.62833333]
0.01,0.55,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.88166667 -2.86666667  6.74833333]
0.01,0.56,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.94166667 -2.92666667  6.86833333]
0.01,0.57,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.00166667 -2.98666667  6.98833333]
0.01,0.58,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.06166667 -3.04666667  7.10833333]
0.01,0.59,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.12166667 -3.10666667  7.22833333]
0.01,0.6,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.18166667 -3.16666667  7.34833333]
0.01,0.61,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.24166667 -3.22666667  7.46833333]
0.01,0.62,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.30166667 -3.28666667  7.58833333]
0.01,0.63,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.36166667 -3.34666667  7.70833333]
0.01,0.64,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.42166667 -3.40666667  7.82833333]
0.01,0.65,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.48166667 -3.46666667  7.94833333]
0.01,0.66,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.54166667 -3.52666667  8.06833333]
0.01,0.67,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.60166667 -3.58666667  8.18833333]
0.01,0.68,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.66166667 -3.64666667  8.30833333]
0.01,0.69,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.72166667 -3.70666667  8.42833333]
0.01,0.7,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.78166667 -3.76666667  8.54833333]
0.01,0.71,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.84166667 -3.82666667  8.66833333]
0.01,0.72,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.90166667 -3.88666667  8.78833333]
0.01,0.73,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.96166667 -3.94666667  8.90833333]
0.01,0.74,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.02166667 -4.00666667  9.02833333]
0.01,0.75,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.08166667 -4.06666667  9.14833333]
0.01,0.76,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.14166667 -4.12666667  9.26833333]
0.01,0.77,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.20166667 -4.18666667  9.38833333]
0.01,0.78,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.26166667 -4.24666667  9.50833333]
0.01,0.79,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.32166667 -4.30666667  9.62833333]
0.01,0.8,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.38166667 -4.36666667  9.74833333]
0.01,0.81,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.44166667 -4.42666667  9.86833333]
0.01,0.82,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.50166667 -4.48666667  9.98833333]
0.01,0.83,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.56166667  -4.54666667  10.10833333]
0.01,0.84,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.62166667  -4.60666667  10.22833333]
0.01,0.85,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.68166667  -4.66666667  10.34833333]
0.01,0.86,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.74166667  -4.72666667  10.46833333]
0.01,0.87,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.80166667  -4.78666667  10.58833333]
0.01,0.88,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.86166667  -4.84666667  10.70833333]
0.01,0.89,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.92166667  -4.90666667  10.82833333]
0.02,0.01,74.4855967078,0.711538461538,0.753926701571,0.683487394958,[ 0.44333333  0.47333333  0.08333333]
0.02,0.02,74.4855967078,0.711538461538,0.753926701571,0.683487394958,[ 0.38333333  0.41333333  0.20333333]
0.02,0.03,74.8971193416,0.716981132075,0.757894736842,0.68997971263,[ 0.32333333  0.35333333  0.32333333]
0.02,0.04,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.26333333  0.29333333  0.44333333]
0.02,0.05,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.20333333  0.23333333  0.56333333]
0.02,0.06,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.14333333  0.17333333  0.68333333]
0.02,0.07,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.08333333  0.11333333  0.80333333]
0.02,0.08,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.02333333  0.05333333  0.92333333]
0.02,0.09,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.03666667 -0.00666667  1.04333333]
0.02,0.1,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.09666667 -0.06666667  1.16333333]
0.02,0.11,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.15666667 -0.12666667  1.28333333]
0.02,0.12,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.21666667 -0.18666667  1.40333333]
0.02,0.13,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.27666667 -0.24666667  1.52333333]
0.02,0.14,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.33666667 -0.30666667  1.64333333]
0.02,0.15,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.39666667 -0.36666667  1.76333333]
0.02,0.16,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.45666667 -0.42666667  1.88333333]
0.02,0.17,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.51666667 -0.48666667  2.00333333]
0.02,0.18,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.57666667 -0.54666667  2.12333333]
0.02,0.19,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.63666667 -0.60666667  2.24333333]
0.02,0.2,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.69666667 -0.66666667  2.36333333]
0.02,0.21,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.75666667 -0.72666667  2.48333333]
0.02,0.22,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.81666667 -0.78666667  2.60333333]
0.02,0.23,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.87666667 -0.84666667  2.72333333]
0.02,0.24,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.93666667 -0.90666667  2.84333333]
0.02,0.25,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.99666667 -0.96666667  2.96333333]
0.02,0.26,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.05666667 -1.02666667  3.08333333]
0.02,0.27,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.11666667 -1.08666667  3.20333333]
0.02,0.28,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.17666667 -1.14666667  3.32333333]
0.02,0.29,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.23666667 -1.20666667  3.44333333]
0.02,0.3,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.29666667 -1.26666667  3.56333333]
0.02,0.31,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.35666667 -1.32666667  3.68333333]
0.02,0.32,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.41666667 -1.38666667  3.80333333]
0.02,0.33,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.47666667 -1.44666667  3.92333333]
0.02,0.34,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.53666667 -1.50666667  4.04333333]
0.02,0.35,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.59666667 -1.56666667  4.16333333]
0.02,0.36,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.65666667 -1.62666667  4.28333333]
0.02,0.37,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.71666667 -1.68666667  4.40333333]
0.02,0.38,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.77666667 -1.74666667  4.52333333]
0.02,0.39,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.83666667 -1.80666667  4.64333333]
0.02,0.4,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.89666667 -1.86666667  4.76333333]
0.02,0.41,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.95666667 -1.92666667  4.88333333]
0.02,0.42,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.01666667 -1.98666667  5.00333333]
0.02,0.43,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.07666667 -2.04666667  5.12333333]
0.02,0.44,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.13666667 -2.10666667  5.24333333]
0.02,0.45,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.19666667 -2.16666667  5.36333333]
0.02,0.46,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.25666667 -2.22666667  5.48333333]
0.02,0.47,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.31666667 -2.28666667  5.60333333]
0.02,0.48,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.37666667 -2.34666667  5.72333333]
0.02,0.49,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.43666667 -2.40666667  5.84333333]
0.02,0.5,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.49666667 -2.46666667  5.96333333]
0.02,0.51,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.55666667 -2.52666667  6.08333333]
0.02,0.52,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.61666667 -2.58666667  6.20333333]
0.02,0.53,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.67666667 -2.64666667  6.32333333]
0.02,0.54,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.73666667 -2.70666667  6.44333333]
0.02,0.55,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.79666667 -2.76666667  6.56333333]
0.02,0.56,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.85666667 -2.82666667  6.68333333]
0.02,0.57,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.91666667 -2.88666667  6.80333333]
0.02,0.58,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.97666667 -2.94666667  6.92333333]
0.02,0.59,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.03666667 -3.00666667  7.04333333]
0.02,0.6,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.09666667 -3.06666667  7.16333333]
0.02,0.61,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.15666667 -3.12666667  7.28333333]
0.02,0.62,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.21666667 -3.18666667  7.40333333]
0.02,0.63,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.27666667 -3.24666667  7.52333333]
0.02,0.64,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.33666667 -3.30666667  7.64333333]
0.02,0.65,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.39666667 -3.36666667  7.76333333]
0.02,0.66,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.45666667 -3.42666667  7.88333333]
0.02,0.67,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.51666667 -3.48666667  8.00333333]
0.02,0.68,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.57666667 -3.54666667  8.12333333]
0.02,0.69,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.63666667 -3.60666667  8.24333333]
0.02,0.7,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.69666667 -3.66666667  8.36333333]
0.02,0.71,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.75666667 -3.72666667  8.48333333]
0.02,0.72,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.81666667 -3.78666667  8.60333333]
0.02,0.73,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.87666667 -3.84666667  8.72333333]
0.02,0.74,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.93666667 -3.90666667  8.84333333]
0.02,0.75,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.99666667 -3.96666667  8.96333333]
0.02,0.76,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.05666667 -4.02666667  9.08333333]
0.02,0.77,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.11666667 -4.08666667  9.20333333]
0.02,0.78,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.17666667 -4.14666667  9.32333333]
0.02,0.79,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.23666667 -4.20666667  9.44333333]
0.02,0.8,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.29666667 -4.26666667  9.56333333]
0.02,0.81,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.35666667 -4.32666667  9.68333333]
0.02,0.82,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.41666667 -4.38666667  9.80333333]
0.02,0.83,69.5473251029,0.5625,0.760736196319,0.659483411604,[-4.47666667 -4.44666667  9.92333333]
0.02,0.84,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.53666667  -4.50666667  10.04333333]
0.02,0.85,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.59666667  -4.56666667  10.16333333]
0.02,0.86,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.65666667  -4.62666667  10.28333333]
0.02,0.87,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.71666667  -4.68666667  10.40333333]
0.02,0.88,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.77666667  -4.74666667  10.52333333]
0.02,0.89,69.5473251029,0.5625,0.760736196319,0.659483411604,[ -4.83666667  -4.80666667  10.64333333]
0.03,0.01,74.4855967078,0.711538461538,0.753926701571,0.683487394958,[ 0.52833333  0.57333333 -0.10166667]
0.03,0.02,74.4855967078,0.711538461538,0.753926701571,0.683487394958,[ 0.46833333  0.51333333  0.01833333]
0.03,0.03,74.4855967078,0.711538461538,0.753926701571,0.683487394958,[ 0.40833333  0.45333333  0.13833333]
0.03,0.04,74.4855967078,0.711538461538,0.753926701571,0.683487394958,[ 0.34833333  0.39333333  0.25833333]
0.03,0.05,69.5473251029,0.565789473684,0.754491017964,0.655253067485,[ 0.28833333  0.33333333  0.37833333]
0.03,0.06,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.22833333  0.27333333  0.49833333]
0.03,0.07,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.16833333  0.21333333  0.61833333]
0.03,0.08,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.10833333  0.15333333  0.73833333]
0.03,0.09,69.5473251029,0.5625,0.760736196319,0.659483411604,[ 0.04833333  0.09333333  0.85833333]
0.03,0.1,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.01166667  0.03333333  0.97833333]
0.03,0.11,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.07166667 -0.02666667  1.09833333]
0.03,0.12,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.13166667 -0.08666667  1.21833333]
0.03,0.13,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.19166667 -0.14666667  1.33833333]
0.03,0.14,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.25166667 -0.20666667  1.45833333]
0.03,0.15,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.31166667 -0.26666667  1.57833333]
0.03,0.16,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.37166667 -0.32666667  1.69833333]
0.03,0.17,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.43166667 -0.38666667  1.81833333]
0.03,0.18,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.49166667 -0.44666667  1.93833333]
0.03,0.19,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.55166667 -0.50666667  2.05833333]
0.03,0.2,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.61166667 -0.56666667  2.17833333]
0.03,0.21,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.67166667 -0.62666667  2.29833333]
0.03,0.22,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.73166667 -0.68666667  2.41833333]
0.03,0.23,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.79166667 -0.74666667  2.53833333]
0.03,0.24,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.85166667 -0.80666667  2.65833333]
0.03,0.25,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.91166667 -0.86666667  2.77833333]
0.03,0.26,69.5473251029,0.5625,0.760736196319,0.659483411604,[-0.97166667 -0.92666667  2.89833333]
0.03,0.27,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.03166667 -0.98666667  3.01833333]
0.03,0.28,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.09166667 -1.04666667  3.13833333]
0.03,0.29,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.15166667 -1.10666667  3.25833333]
0.03,0.3,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.21166667 -1.16666667  3.37833333]
0.03,0.31,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.27166667 -1.22666667  3.49833333]
0.03,0.32,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.33166667 -1.28666667  3.61833333]
0.03,0.33,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.39166667 -1.34666667  3.73833333]
0.03,0.34,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.45166667 -1.40666667  3.85833333]
0.03,0.35,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.51166667 -1.46666667  3.97833333]
0.03,0.36,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.57166667 -1.52666667  4.09833333]
0.03,0.37,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.63166667 -1.58666667  4.21833333]
0.03,0.38,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.69166667 -1.64666667  4.33833333]
0.03,0.39,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.75166667 -1.70666667  4.45833333]
0.03,0.4,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.81166667 -1.76666667  4.57833333]
0.03,0.41,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.87166667 -1.82666667  4.69833333]
0.03,0.42,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.93166667 -1.88666667  4.81833333]
0.03,0.43,69.5473251029,0.5625,0.760736196319,0.659483411604,[-1.99166667 -1.94666667  4.93833333]
0.03,0.44,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.05166667 -2.00666667  5.05833333]
0.03,0.45,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.11166667 -2.06666667  5.17833333]
0.03,0.46,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.17166667 -2.12666667  5.29833333]
0.03,0.47,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.23166667 -2.18666667  5.41833333]
0.03,0.48,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.29166667 -2.24666667  5.53833333]
0.03,0.49,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.35166667 -2.30666667  5.65833333]
0.03,0.5,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.41166667 -2.36666667  5.77833333]
0.03,0.51,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.47166667 -2.42666667  5.89833333]
0.03,0.52,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.53166667 -2.48666667  6.01833333]
0.03,0.53,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.59166667 -2.54666667  6.13833333]
0.03,0.54,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.65166667 -2.60666667  6.25833333]
0.03,0.55,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.71166667 -2.66666667  6.37833333]
0.03,0.56,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.77166667 -2.72666667  6.49833333]
0.03,0.57,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.83166667 -2.78666667  6.61833333]
0.03,0.58,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.89166667 -2.84666667  6.73833333]
0.03,0.59,69.5473251029,0.5625,0.760736196319,0.659483411604,[-2.95166667 -2.90666667  6.85833333]
0.03,0.6,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.01166667 -2.96666667  6.97833333]
0.03,0.61,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.07166667 -3.02666667  7.09833333]
0.03,0.62,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.13166667 -3.08666667  7.21833333]
0.03,0.63,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.19166667 -3.14666667  7.33833333]
0.03,0.64,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.25166667 -3.20666667  7.45833333]
0.03,0.65,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.31166667 -3.26666667  7.57833333]
0.03,0.66,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.37166667 -3.32666667  7.69833333]
0.03,0.67,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.43166667 -3.38666667  7.81833333]
0.03,0.68,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.49166667 -3.44666667  7.93833333]
0.03,0.69,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.55166667 -3.50666667  8.05833333]
0.03,0.7,69.5473251029,0.5625,0.760736196319,0.659483411604,[-3.61166667 -3.56666667  8.17833333]
